wallet_address,weighted_score
0x7582ac6dc157ed93da48c46593daa011b99e9e3b,49.27621892425078
0x4685bb0077179b45095a3c2a175acd9b3cd59d1c,49.1563563196306
0x2025a9196d6fa1011080845c6877f6460cdb302b,49.15237094786227
0xe20ee1d250c8d3e0bd140306121001bfdc7a1201,49.12294807100076
0x0598df9ef51616e9c015a4f17918507259b22baf,49.0808709720332
0x419385075dff229926a63812ac1adc397ac32e27,49.07171997599175
0x9ce8f85083fcf364467a827cb15730102306ed1c,49.06475898344486
0x002f9caf40a444f20813da783d152bdfaf42852f,49.05187735238459
0x72af4a7f781c35cc7c8d4c5042ab7a306ac8df3b,48.989535185513155
0x14559df3fbe66cab6f893d8dd53f7bfe68de9c65,48.988739698233545
0x003c52a71c887461087154eccced08cb1c5384a5,48.86745482583835
0x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa,48.773276466234336
0xb027257430f0e4dc0fad2184ff4b415761e8db20,48.69414115657157
0xf84dc4cd6e5eb982cc6790d38842905a06174f8c,48.67029201334808
0xde1d3f6b9fe90a9b64064ce5fd7343bff0bb939b,48.6497178728532
0x25f5767d16002de565951051a2d0407583b22e6b,48.597401146654704
0x3b2e298b401d1e11ce6ee82b54792ca435ce81ec,48.55112803399885
0x034b9c0f16f18bd15c97ebd886972c5cc1513e7d,48.49173590546129
0x083674408a89ccbb0fc9653cf93a1de0b017a2e2,48.48502878646289
0x985c0748a95d30ba0585dbc33c4c366a56be8ed3,48.43818922970305
0x70c039387365da03c0bc345c5161deaa867ac2cf,48.359921611139384
0x6a76274f50711486ab0799e75150130746ab542b,48.3363819464411
0xf50d996e676b13e073e56ebcb979776a5103e675,48.29828282355967
0xb6d94226eab23ac1602113bae51e0f37d92a50bf,48.269605083241295
0xdb0c8dcd4dbd6b4504defbf3848e0123b012b68d,48.22992743100482
0x000be263b3ceb55d22ed9b40d7619f62c4862c80,48.17475044862197
0xfa5756494fea34c83808ccb6626f6b7e66d46c4c,48.14133220032733
0x6b790599ea89be7f68268eea87bbba9cab5cfb68,48.12078420645736
0xb0804b6dbe7159bddc1b6c9c00c796d94eee1858,48.11942481841092
0xf8fbc9298650f49f9b6280ead636c1811c6ca1a1,48.119354410319644
0xa7b95d2a2d10028cc4450e453151181cbcac74fc,48.06618882554143
0xc15792b8578fc26c10de7f88191ecff579151866,48.050802328206125
0x869a032b284481f4ad359ac75cd017eddee5c23c,47.963797977013414
0x84443f61efc60d10da9f9a2398980cd5748394bb,47.94085594693717
0xfb0018ad46c669b6a4c0e589c53db27daf7f7930,47.90157682966607
0x64ead14ad73ac013dcfa181ca72c13e935fb3c13,47.89696459427339
0x7a6ab4fe07d4b65a3a3b4a28cbde57ebaed9cd81,47.864482724735005
0xaeebe2d33fbdf50684161d1c1ed29a42ac915841,47.842463505397475
0xc691635a9702d8a7a3a3b69a96623739be260965,47.82637330476216
0x7c76f4db70b7e2177de10de3e2f668dadcd11108,47.77953552179771
0x737284cfc66fd5989f2ac866989d70ae134227cb,47.766450791278366
0xe9e9b34920131985d5e948c56cc8e34a9e1fcf22,47.729071203708955
0xf189bda172ddc4b6250b8c2cfbc174af18d3ad29,47.674289822390236
0xea1b3a8fc8342590eb955f1a4194c007189b3159,47.65399661682615
0xd18a54f89603fe4301b29ef6a8ab11b9ba24f139,47.60332647733588
0x18456bfb605e238af478e4af64bf5a2b5304a31e,47.53594540941629
0x97a8b6076ed6164df582e598dfb363ffa770dd54,47.472034023256235
0x849f17c54d6dda08162ef328131048d95b9b2c71,47.4645117687887
0x1390743368d3d548cea3e371f8da81da2ffde2c1,47.38179026500294
0xca07aacbfa8508e4aeb2269ae364e185bc9421d6,47.35614765742682
0xeb64340f380b8c2e708c390a1a6be7d7c9c1c4e8,47.28985625981457
0xa85efd19852f56990a708d5d38d49552e8c75512,47.26169514800804
0x60ad81273c776aea562faeaa601ffc1680ae929d,47.20561732114629
0x606420fc17e08ce7d85a5068cede5542c0e47128,47.19453112502187
0xecbc2901efd668a049ec86e847c3a70552d128a7,47.175388674765024
0xe264886feb92e9c6a92fa196dfdc09d330b66c17,47.13055487011496
0xc4b485a4a6faf2a8e17a57f8ed198f058fe2b408,47.11421447969204
0xdbba7dd8177011af247adfab3828d6ec6a472bc8,47.089637559273925
0xba2f752f7eccb6acffd73e532586050bf0a1fc32,47.06420067968669
0x58a2f87490292bed41297fbdb50bbf716e80b016,47.063178293198746
0x2871b76c348e12b88a28cef388d37326e85e2fec,47.02002637476175
0x6996c784cda7a2841c3a6f579c896477586a1d9a,46.9336771941124
0x054e4d23739dc1c0f3edc34ea874828e1612e004,46.86897671414226
0xb3de746d56c652ea0390233a135a4011cacd9be5,46.85859012270468
0xcd47c8194c0ea6b938327cb82b4f5b9aa0941c61,46.780206939759125
0x7a75da34c346f244e54fa2f71b25560efb1f9b20,46.70374759185717
0x9080860073ad25e31ee3bde8114ac5e7ec678138,46.6797794915917
0xd00ae74b8a2a0b3c17636cdcf4c4e72149f2ee20,46.64990207945884
0xd5dfe862ded2ecfa1e7831476f9dd7d4080bdfb5,46.64140926281246
0x6dc1c317176fc1f7c1a7f299884c85b362f7b30e,46.62523322908553
0xce9d0fce9560d8ee4b3fd9a2291635ae9843aea5,46.52931945163788
0x1658a95d08bc44111a93f7afcab8444b7e8dc0c7,46.461062405467814
0xedd6d7ba0ff9f4bc501a12529cb736ca76a4fe7e,46.45706477603619
0x0a80c3c540eef99811f4579fa7b1a0617294e06f,46.413853486437574
0xd70ad9c99996e46c11e018cb6f7e19c00b592359,46.41256003523099
0xa7f3dfed2bcf7b35a8824e11ae8f723650edfb58,46.41024178498417
0x1e60ae150f10a3a1881d17a9f749595030897ce9,46.378853004584364
0x3cc228f907bc37cbfdc1e415d2129d68aa3c4864,46.37374192076293
0x66a95cb90a908a2aba459e0dde676934eb4548fb,46.34098904711044
0xf41f0d91b6c49abe748fa75ee22a232750b778a7,46.340507116972425
0xd6d81f6901d7230b599e3da4807f8de1a15651d3,46.34043788732492
0xb1038ed65cc501c69cecd2ac04bc0e788c2b8a85,46.30196114909834
0x6bc497332b40127d7202dc3bd9a9ec9b42a0108e,46.29812567170213
0xf3061977e324ac93e7621f397dffc7bc78489fd4,46.27865465675608
0xe5a3d77d7788a83f3549dd7f08fc2aced7e262d2,46.2763963058951
0xb435871b0959561226b4d903b1abf79528177e81,46.25197009815554
0x3584ca77ba08bd8b3fe4762e60eb284e37696829,46.25094865539147
0xf85a551811c40e7ffb912a21efe2c26277be8ebc,46.19001911878158
0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,46.163734393122205
0x3591d261da9ca19d83de5028d4caa02f22aaf9ee,46.159991272059685
0x1c9f2bdd47c21c0452e00fff270bac3ae33d933e,46.15201799714627
0xa918add8803e65e97410ec42ae359dfe6663a8a6,46.116964158601895
0x2e81655a6a2b16c38ce5e5f8b5bd5b93e1f811cf,46.00627800270321
0x23c1d8550966bf6a1fb04fce5dee74c8dd9eab33,46.00356654335258
0x770fb298e70df0eb42235671a53e3210dd2ec2e9,46.00264223674637
0x7185fbff199928cbae71990ecb3cc4a7be2ff00a,45.99535126855009
0xcdc65de2a7bc4b56d20e98a387c1528e58bf3441,45.8993725592295
0x06d57af6792edf066046aaf958d92ae5558e0e56,45.808524716690776
0x5212f225f58b8cd4c1cf2a10dcf047449dcb5d86,45.78180842733531
0xf0e501e38ed216565ddc50d3f405fe5e5de4a563,45.695311378954706
0x13025800a6eddea918eae73b408eac60824f8ec8,45.66183399780975
0x96c8e2a1eab72eea758b6694fb2217c4118bb803,45.647939343694624
0x9389d9e95f8d409b1e6ca7085f0ada92e546ee5f,45.64181977349913
0xb819706e897eacf235cdb5048962bd65873202c4,45.62292074727611
0xe4e9bb2c6aabcae687352ba00214771dcd538a35,45.57192082549053
0x41b96e9c6758d12a7a1f67952466b2e104532604,45.52172785372694
0xd7a5d688b07a997fdee9896289f9d7d0f02c1f74,45.47842658179266
0xd8982cf39b93ca723ebbca49efd04d4777a9686b,45.473877235037094
0x4f3a36c91c392781536348c03dfb8f6e265c277d,45.41282738371682
0xf0b22f7e45a223a106c35eda11bd055a70a234dd,45.35738044044027
0x1e85027191716fa61d97483f26637ba8e4359929,45.32335623205286
0x1c47fb66197f84ce3d92b1ebab9dfbaa656e8150,45.298159835205006
0x6316ff9d2c96b6b122e0dd632ab5831e0bf5bd10,45.19088000854567
0xcb59db511a5922303cc867e2853d5cad72698deb,45.17263549342708
0x8581c388a30518884522fb177a92fc2193510814,45.10981128260004
0x6cf35dd90be3717bf155dbb5db99477b5d84e368,45.104389872831604
0xc66adf81f5002a9f7d8f0e3ec2a523e4a628406b,45.06109930569082
0x4f239dc9aed5cfed050d5898865137120be0bbbd,45.0309648649295
0xcce25be0e833dc0ffcefa12bf1867a972e15bc2b,45.02454819177463
0x61ad994108a0d4b8a2dc60129362ffa62342bbd2,45.00767250499354
0xf6fdee29e3a14610fdbe187e2d3442543cfa45b8,44.98089379656502
0xec30507e1af634869bfd78adef8dc428b5524478,44.91171220559382
0x0d7c7bb9d42d6fe0008873e862fa03e646da0aef,44.911057296821724
0xaaf4d001080b511df8ad90090c435ac1affc5a1a,44.81917388426831
0xd6b67750bb8181a327bebe28a1b5b2b440b6cff3,44.80761246270551
0x3173acd056c8d6bb3ec849d3f6ffa90b8fda208b,44.7413418562336
0x3e3742b6b7c0add19eb155c72eacbb6bfc8958dc,44.73943103838219
0xd2925983502b2f849c96dbe449179e8b09d8c6a7,44.688321718494365
0x121667b6690f5040c672c3df912a5aaf8735ca23,44.65217150892804
0x14c45cd15d33eaa8aa149e3ca0e6924db143b08c,44.613148671430224
0x81da4f0bcea8d330d790da28bf5349d29ad51fda,44.61232862627777
0x2aefafa691982dd8431b03e584988b80c5c0b977,44.600152950940405
0x7e5ce10826ee167de897d262fcc9976f609ecd2b,44.583456510734536
0x9317e25590aaa62be015aff026702f3b960131a7,44.56650723292234
0x029d68ff4b05fc4102d8caa77e28c585a32cdd16,44.534789243515235
0x8510e03762a1b4ea8c6118048f50af0a28f88d12,44.5124162801082
0xbfc54c36fbd010d53975ef38e90462c1a7afdb60,44.4530137221184
0x000000aaee6a496aaf7b7452518781786313400f,44.349647301350565
0x848102e06b5f603c7eca9923f8da8517ef99b4ab,44.3443235858792
0x9b1b504491fc206368bf048ff564249d8a81caa9,44.3089647848265
0x15c423e2c5e4980d556acd3a02ccb160d0a1d03a,44.3074992677307
0x9640a35e5345cb0639c4dd0593567f9334ffeb8a,44.24795390785606
0xb28cf9fcfaa079ff21ceddbfc7b4b2fb9c7bd70f,44.242703969679475
0xedcd518221d67769f2a85acf801e6ba4918a55c7,44.235353852443616
0x4c77ca7ff8e548806fdc88e4dfa8ea1e493a450a,44.22029703475125
0x32c6b5db05b98907a29baeb7d09c79c95498b17a,44.16438597289393
0x285306442cd985cab2c30515cfdab106fca7bc44,44.09183202326993
0x9e9bf7495369e73e76e0f41c00481b16a270711c,44.089852076342275
0xae3c67b8aa12e458f2b4eafc0e9209710582c9d3,44.07336519337745
0xa1df7157e5eb60c4f9bcffb6a2f725a4b6492ca7,44.05743503279403
0x60c514df3dd8bda1d67ca0f6e2d9184f4aefb279,44.020434513081575
0x5d345ad7e348fff3a339c61d6394ca24b094f939,44.01344268371804
0x2eeeedef8f6d93facfb10521103eb377cbf930a4,44.01214957724086
0xf7ab7c10b2ae4b4d505b037c987f8a59ff69ba6f,44.00993957206
0xff392e83a03f1870b67522b48bf515af9ec124e0,44.00478188763219
0xf55868968409401ec70e3527c3dc50335ee27f4e,43.97512971080303
0xfdd43923340736ffbcb31c808ac644922c1df05d,43.96202209008278
0xc8bef1a50119389ae31d2e426f7c71bf8cc10def,43.95924310599165
0x3566974231473a3456d2305fea0bb0944d2ed698,43.94359788469452
0x2923be587904f3034ffab36c86c495df3c21bc97,43.94335102980948
0x8f9e6dd01128cc3c148902ebfa648bfcb68ad1ce,43.93020587225699
0x1cf6437111a85cb37603650f278b80655a1c43e9,43.89881411672496
0x4794764b746913abe38dbc7a373022bfee5b4a06,43.896305360599044
0x152b8c153e4f18bfe1cb3f2eaa563813c758e279,43.8534798715346
0x99e39611e125ad59214ab8bc62c2e79ef39d1ae0,43.84259841646403
0xc2351c961181ecd4e682857224e873ebbf956fde,43.83130697920248
0x869ec00fa1dc112917c781942cc01c68521c415e,43.819747116748346
0xcf32352be14b4c39ea7b914f8c302de4d67f0ff6,43.8076570282114
0xcf23abf7047685fb020ea16ee4feea3a195edcff,43.77711532581293
0x72d9f391dfc352105b8aa391475007d4bcefe1e4,43.7488703977396
0xfeb79a4e213906571c20b6d6a1a3dc45d8355c1d,43.73945006455004
0xec75e6ae612401d4188266eb731697339b9b0f36,43.72336408112096
0x55857b9a18e15a298136b3118af86bc9503b3eb5,43.702782232857295
0x4c0c59f3e1e8727c60ed7bdddbb454ce4814458d,43.6972284852183
0x64ae361c1c55f61a02d2c67a4c78457d5169ac56,43.679566620394034
0x4adaeef3521509a73d6f71177c4ee2cdd184b734,43.67927659379728
0x877da30d93546e4585bfd616250c61b7e0e2a76d,43.66884789416638
0xb9e5436ccbc77b8c25a3fdb53273cfde1e85990a,43.668240674154745
0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,43.6489679086529
0xd6d30f186e802c1558b8137bd730f7f4aec17ae7,43.64774049993639
0x6bb1be45c80e14b6ef600df5b018df12a7b245c4,43.64609070327346
0xad923feeeef3598217bd2d7d5d1181d8c386ca88,43.639204379217134
0xa8560117ccbe413074c420f3fa83f842b65e0999,43.637225178494255
0xeba9d7523c1842907587c92dedccbeff49c9ad77,43.63115024917551
0x8e55ae759901aa0d0550b03d79cf1f2ff5eee5b4,43.62947494036417
0xeb7f712da1b63321df34d12056c94e97aaa99939,43.60076803701824
0xf05cbe0ee781ab4432ecd5f6e5ad04551d239561,43.598277990834035
0xfd1935fd3c8f49723deb7296c58ba4bb1a0e48e1,43.58131762770575
0x67d3ccbd1d81e7b1427b70d94454e0039271d237,43.57794393812966
0xca1dbc246cd82d379f3df25732ca79ffe12b6032,43.56764576512382
0xe8992b1d0737c4cc587eaafe13d7563bd50b5c14,43.56077816375396
0x4f554e30654369e2cad5f718754278eefe2af7d0,43.559721117383475
0xe98bba5b0784a6c08b5e48d3382329ff54d4f42a,43.537901690666374
0x9ffa9cced03b6b0bda116ab14be5ceda2db0e9dd,43.52560117060581
0xf0b4fb521eee7561e746a2e01ef933c5a2225809,43.524337562102886
0x2848b9f2d4faebaa4838c41071684c70688b455d,43.49711111960969
0xd998171b51dede5bb420228f8ca6e349daf0fd62,43.47597536409378
0xecc996953e976a305ee585a9c7bbbcc85d1c467b,43.47047409774237
0x4ec48496d799e4093d6e417bbb54377f8ed50f90,43.452871511486954
0x7c8a61537c02afdff15ad6ae7d51dd25edceb0bd,43.45247632437775
0x35440df5c2fab7f5dd7c101fdf94a039a00c6ab7,43.44007745672528
0xd78f9e1f17bcb8f5b719d40b5dc262d9ecf9e9e5,43.42215098274518
0xa66aa61a67ee8dbd4a0dccd6fa6e3b0aaad49bc0,43.39992994868434
0x2b6a4f029de9f6a17c0413b393770cacf28f6c8c,43.39669754052669
0xa6dffbc492e1dccae78bf4f6f6c13b1f96469e11,43.37064395850715
0x2fa1859029a483defbb664bb6026d682f55e2fcd,43.367865085158904
0x5519b78b0f40d62a110c787317a9833f36d937d8,43.35881175741817
0xdd3b9186da521abe707b48b8f805fb3cd5eee0ee,43.297255100145314
0x66c7a7348250f453a37cf86410a946f9668de386,43.28635862940229
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,43.28010945535285
0x8094f015cbd787e16a65ad0ab606c41d78c1887f,43.2592490821748
0x45ec2ca047fd21f8d92e9ad7d03b839a6657bc08,43.25850095161029
0x6ec62454447b9adacbebbae86687707a786c8530,43.25580373582811
0x00809b9263aab2856bf65be3d3bc3fcb9e19c1fb,43.25014127252362
0x8e831f16c2aec702f3ef81f2b6ae70dd19fbe08c,43.22323134938374
0xaec0d9389d27359c4eda77a81eeb71b1e68c2ada,43.2042264624522
0x1a01ea6f99123f161554ae7d489976fb95d0309b,43.20333373314404
0xd63b87fa46652a28cb3ffcbc56f7721fc60943ad,43.18633524103815
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d,43.17956838339706
0x73555792708d34d5d2c3fce67134ea691ceb4d65,43.15507563027673
0x6c5d0d9eb1243903775ffdbc8f5d29b04ce3670d,43.14938558326665
0x9064f45ddb3875b83ce86602330e493e6abda6f1,43.135168635108165
0x8b5c2387ba1f401a8f1d7eea37fa8f9fea6969c1,43.1136964678458
0xe0819c89815a3376e2a9a02d77e4e4a8c8387adb,43.11155789400542
0xf86b6d7c82597de4441c4d3df218824672990fc9,43.108948905603945
0xe41086f6e4801bf49c0f9e24fb147cdfaf952a89,43.08810604359879
0x70056d4450ddc31a61146fe91283aa3f645ec1e1,43.079279611822436
0xe10746aeac9cc260afe434951bbbc48816ad1b71,43.07402894705076
0xb528c573ddd7acaba1a1da77a4fd5a1ea4a32990,43.06328056243103
0x82ed811fd7ba9392dc2a88044a3cfa246a81f235,43.04091376367231
0xaf7f2ee8a6ddeb1e4b0fbdc8b0ed294e0a8bf1ec,43.03639629308883
0xb141936c797fb48714c37f9168d8dedd47975191,43.035117550149685
0xa53a13a80d72a855481de5211e7654fabdfe3526,43.00151123198426
0x77feecc45fa31f2639d4c1cee0ccbf138387d79b,42.91643753562718
0x6a8ff90e596e037b2ded3881c19ab4fd1727a0c8,42.910558766562275
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,42.882449677912064
0x8dbe431939b9c323d42e6ab160870a01f1d09549,42.876922548078646
0xd593193c672f5a8f999c0f3c8f2f46521fe84691,42.85306690623011
0xc721921b29618680c19f4a4d1458f82689c126ce,42.82159622587989
0xf9f2abcc9df889794b60f0791a784f5a97d32920,42.80769958236517
0x0c3f70c14b8bb96d6b74af35c6ab7f85f77a23ba,42.768373812073406
0xb631651cb570ba0c0d696bd5e4860cbd214f20a0,42.75908596841046
0x2577a8539cb2194acd72f035dbb691ce5f406d3f,42.73813045543739
0x9c9550871c8d714e90ee03e610b21f156381bdf1,42.73780584606107
0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,42.731110808535924
0xd423381c0d2abce626384e09343a10c4e94c09fd,42.6963853353089
0xcdebcf59ee33978320ca2ebcd433ace6144c63c4,42.69381483429217
0x53738166c362470e3d1c62811f99798434025d3d,42.69228635795637
0xa4f965e38a7d2795f43eebbed1c160319adbee04,42.69088465539967
0x5eca9a84b31f7dcd83c68b015df498b0c4f65f6c,42.68805122482632
0x23732c68e444c09fca1c139d9e90a58217560224,42.68754594766056
0x930a7cd60a633128b7c5181307781e6d033ba51a,42.68327488359736
0x92be89852867b06d8f77e110d95e7e5dad2f5359,42.675876338480315
0xe0ad79cdd7d049c9c12afcbffa33c58e118c48b0,42.642693969604814
0x3c906129446b9a0a24b6e221b938cd207c20c521,42.619869762540944
0xd27078955887e164fd818869a2953d5eb8aee2db,42.61875906837828
0xcbdb75a5741561e347d4508d96d850f83dcc36ca,42.598826777278816
0x776ed050c380f57bbac5e1b169a98d88624fb55f,42.58574586666167
0x1a6db538813dbfa63e1f19f8804447187b7d401d,42.5802447552599
0x2235cd349113837ffc6d3e41ad8f64a84f3d20e5,42.57829018678995
